name,labels,review_text,categories
Bernadette's,positive,horrible,"bars,tradamerican,venues"
Bernadette's,positive,great,"bars,tradamerican,venues"
Bernadette's,positive,best,"bars,tradamerican,venues"
Meat Love Korean BBQ,negative,sad,"korean,bbq,beerbar"
Meat Love Korean BBQ,positive,glad,"korean,bbq,beerbar"
Meat Love Korean BBQ,negative,satisfy,"korean,bbq,beerbar"
Rocky D's,negative,amazing,mexican
Rocky D's,positive,perfect,mexican
Mirak,positive,great,korean
Mirak,positive,delightful,korean
Mirak,negative,fried,korean
Ha Sun Saeng - Master Ha,positive,mediocre,"korean,raw_food,seafood"
Ha Sun Saeng - Master Ha,positive,slowly,"korean,raw_food,seafood"
Ha Sun Saeng - Master Ha,negative,scrambled,"korean,raw_food,seafood"
Buddy's,positive,awesome,"diners,burgers,tradamerican"
Buddy's,positive,well,"diners,burgers,tradamerican"
Buddy's,positive,advantage,"diners,burgers,tradamerican"
Tamon Sushi,positive,amazing,"japanese,sushi,noodles"
Tamon Sushi,positive,enjoyed,"japanese,sushi,noodles"
Tamon Sushi,negative,worth,"japanese,sushi,noodles"
Scardino's Pizza To Go,positive,great,"pizza,italian"
Scardino's Pizza To Go,positive,good,"pizza,italian"
Scardino's Pizza To Go,negative,amazing,"pizza,italian"
Fresh Grill,negative,best,chinese
Fresh Grill,negative,glitz,chinese
Joe's Sports Tavern & Grill,positive,lost,"tradamerican,mexican,japanese"
Joe's Sports Tavern & Grill,positive,temper,"tradamerican,mexican,japanese"
Joe's Sports Tavern & Grill,negative,respect,"tradamerican,mexican,japanese"
Zencu Sushi & Grill,negative,greedy,"sushi,japanese,noodles"
Zencu Sushi & Grill,negative,willing,"sushi,japanese,noodles"
Zencu Sushi & Grill,positive,gems,"sushi,japanese,noodles"
Ronald Reagan State Building Cafeteria,positive,adore,tradamerican
Ronald Reagan State Building Cafeteria,negative,congratulations,tradamerican
Ronald Reagan State Building Cafeteria,positive,awarded,tradamerican
kimchi plus,positive,best,korean
kimchi plus,negative,amazing,korean
kimchi plus,positive,great,korean
Pho Ever,positive,great,"vietnamese,soup,sandwiches"
Pho Ever,positive,great,"vietnamese,soup,sandwiches"
Pho Ever,positive,best,"vietnamese,soup,sandwiches"
Chinchikurin - Little Tokyo,positive,fresh,japanese
Chinchikurin - Little Tokyo,positive,amazing,japanese
Chinchikurin - Little Tokyo,positive,consistently,japanese
Checkers Downtown,positive,mad,"bars,tradamerican"
Checkers Downtown,positive,peace,"bars,tradamerican"
Checkers Downtown,negative,love,"bars,tradamerican"
Las Galas,negative,bomb,"japanese,tradamerican,sushi"
Las Galas,positive,problem,"japanese,tradamerican,sushi"
Yet Gol,positive,liked,korean
Yet Gol,negative,authentic,korean
Town Hof and Thanks Chicken,positive,stew,"chickenshop,korean,beerbar"
Town Hof and Thanks Chicken,positive,good,"chickenshop,korean,beerbar"
Town Hof and Thanks Chicken,positive,smooth,"chickenshop,korean,beerbar"
OOTORO Little Tokyo,positive,worth,"japanese,sushi,wine_bars"
OOTORO Little Tokyo,positive,good,"japanese,sushi,wine_bars"
OOTORO Little Tokyo,positive,good,"japanese,sushi,wine_bars"
Oomasa Restaurant,positive,love,"japanese,sushi,noodles"
Oomasa Restaurant,positive,free,"japanese,sushi,noodles"
Oomasa Restaurant,positive,bad,"japanese,sushi,noodles"
Smeraldi's,positive,beautiful,"italian,breakfast_brunch,buffets"
Smeraldi's,positive,outstanding,"italian,breakfast_brunch,buffets"
Smeraldi's,positive,loved,"italian,breakfast_brunch,buffets"
Dublin's Irish Whiskey Pub,positive,great,"pubs,sportsbars,tradamerican"
Dublin's Irish Whiskey Pub,negative,awesome,"pubs,sportsbars,tradamerican"
Dublin's Irish Whiskey Pub,negative,perfect,"pubs,sportsbars,tradamerican"
SAJJ Mediterranean,positive,good,"mediterranean,mideastern,halal"
SAJJ Mediterranean,positive,refuses,"mediterranean,mideastern,halal"
SAJJ Mediterranean,positive,well,"mediterranean,mideastern,halal"
Eduardo's Border Grill,positive,worth,"mexican,salad"
Eduardo's Border Grill,positive,like,"mexican,salad"
Eduardo's Border Grill,positive,delicious,"mexican,salad"
Twist & Grill,positive,love,"mediterranean,wraps"
Twist & Grill,positive,great,"mediterranean,wraps"
New Moon Cafe,positive,decent,chinese
New Moon Cafe,negative,reasonably,chinese
New Moon Cafe,negative,pleasantly,chinese
Korean Kitchen Hibachi Barbeque,positive,delicious,korean
Korean Kitchen Hibachi Barbeque,negative,sucks,korean
Korean Kitchen Hibachi Barbeque,positive,terrible,korean
George's Greek Grill,positive,good,"greek,mediterranean,burgers"
George's Greek Grill,negative,good,"greek,mediterranean,burgers"
George's Greek Grill,negative,fried,"greek,mediterranean,burgers"
Slices,positive,sweet,"pizza,salad,italian"
Slices,negative,sweet,"pizza,salad,italian"
Sushi & Teri,positive,soft,"sushi,japanese"
Sushi & Teri,positive,great,"sushi,japanese"
Sushi & Teri,negative,convenient,"sushi,japanese"
Shabu Shabu House,positive,good,"japanese,hotpot"
Shabu Shabu House,positive,favorite,"japanese,hotpot"
Shabu Shabu House,positive,super,"japanese,hotpot"
Pho Shop,positive,excited,vietnamese
Pho Shop,negative,issues,vietnamese
Pho Shop,positive,spectacular,vietnamese
10e,positive,solid,"mediterranean,armenian,cocktailbars"
10e,positive,great,"mediterranean,armenian,cocktailbars"
10e,negative,incredible,"mediterranean,armenian,cocktailbars"
Nijiya Market - Little Tokyo,positive,best,"intlgrocery,seafoodmarkets,japanese"
Nijiya Market - Little Tokyo,positive,hot,"intlgrocery,seafoodmarkets,japanese"
Nijiya Market - Little Tokyo,positive,bland,"intlgrocery,seafoodmarkets,japanese"
Perch,positive,love,"lounges,french,breakfast_brunch"
Perch,positive,friendly,"lounges,french,breakfast_brunch"
Perch,positive,good,"lounges,french,breakfast_brunch"
Mitsuru Cafe,positive,delicious,japanese
Mitsuru Cafe,positive,dim,japanese
Keika Tanjiro,positive,fail,"foodstands,bbq,japanese"
Keika Tanjiro,positive,amazing,"foodstands,bbq,japanese"
Keika Tanjiro,positive,recommended,"foodstands,bbq,japanese"
The Flame Broiler,positive,fresh,"asianfusion,korean"
The Flame Broiler,positive,masters,"asianfusion,korean"
The Flame Broiler,negative,won,"asianfusion,korean"
Oleego By Parks BBQ,positive,best,"asianfusion,bbq,korean"
Oleego By Parks BBQ,positive,freaking,"asianfusion,bbq,korean"
Kouraku Japanese Ramen,positive,disappointed,japanese
Kouraku Japanese Ramen,positive,mistake,japanese
Kouraku Japanese Ramen,positive,best,japanese
China Kitchen,positive,best,chinese
China Kitchen,positive,super,chinese
Mrs Fish,negative,balanced,"sushi,japanese"
Mrs Fish,positive,wow,"sushi,japanese"
Mrs Fish,positive,wow,"sushi,japanese"
Ohana Poke,positive,fried,"poke,hawaiian"
Ohana Poke,positive,great,"poke,hawaiian"
Ocho Mexican Grill,positive,love,mexican
Ocho Mexican Grill,positive,super,mexican
Ocho Mexican Grill,positive,great,mexican
Seasalt Fish Grill,positive,bomb,"seafood,hawaiian"
Seasalt Fish Grill,positive,charming,"seafood,hawaiian"
Seasalt Fish Grill,negative,beautiful,"seafood,hawaiian"
Sweetfin,negative,beautiful,"japanese,poke,gluten_free"
Sweetfin,positive,work,"japanese,poke,gluten_free"
Sweetfin,negative,well,"japanese,poke,gluten_free"
PIPS On La Brea,positive,seasoned,"jazzandblues,breakfast_brunch,tradamerican"
PIPS On La Brea,positive,wonderful,"jazzandblues,breakfast_brunch,tradamerican"
PIPS On La Brea,positive,fragrant,"jazzandblues,breakfast_brunch,tradamerican"
Wokcano,positive,cure,"chinese,sushi,lounges"
Wokcano,negative,easy,"chinese,sushi,lounges"
Chato's tacos,positive,best,"streetvendors,mexican"
Tacos El Compita,positive,mess,"streetvendors,mexican"
Tacos El Compita,positive,good,"streetvendors,mexican"
Tacos El Compita,positive,favorite,"streetvendors,mexican"
The Room Sushi Bar,positive,fast,"sushi,japanese"
The Room Sushi Bar,positive,drunk,"sushi,japanese"
The Room Sushi Bar,positive,helped,"sushi,japanese"
Hama Sushi,positive,bad,"sushi,japanese"
Hama Sushi,positive,bad,"sushi,japanese"
Hama Sushi,positive,bad,"sushi,japanese"
SomiSomi,positive,love,"icecream,desserts,korean"
SomiSomi,positive,glad,"icecream,desserts,korean"
SomiSomi,positive,favorite,"icecream,desserts,korean"
El Corredor Oaxaqueño Market,positive,glorious,mexican
TOT / Teishokuya of Tokyo,positive,like,japanese
TOT / Teishokuya of Tokyo,positive,great,japanese
TOT / Teishokuya of Tokyo,positive,great,japanese
Road To Seoul,positive,great,"korean,bbq"
Road To Seoul,positive,recommend,"korean,bbq"
Road To Seoul,negative,bad,"korean,bbq"
Orsa & Winston,positive,fanatic,"italian,japanese"
Orsa & Winston,positive,wildly,"italian,japanese"
Prime Pizza,positive,overpriced,"pizza,chicken_wings,italian"
Prime Pizza,negative,exceeded,"pizza,chicken_wings,italian"
Prime Pizza,positive,amazing,"pizza,chicken_wings,italian"
Los Gatos Tacos,positive,well,"foodtrucks,mexican"
Los Gatos Tacos,positive,free,"foodtrucks,mexican"
Los Gatos Tacos,positive,hard,"foodtrucks,mexican"
Panda Express,positive,like,"chinese,hotdogs"
Panda Express,negative,limited,"chinese,hotdogs"
Panda Express,positive,petty,"chinese,hotdogs"
Marugame Udon,positive,hype,"japanese,noodles"
Marugame Udon,positive,great,"japanese,noodles"
Marugame Udon,positive,better,"japanese,noodles"
Tacos Tamix,positive,miss,"foodtrucks,mexican"
Tacos Tamix,positive,good,"foodtrucks,mexican"
Tacos Tamix,positive,super,"foodtrucks,mexican"
Devorame,positive,nice,"foodtrucks,mexican"
Devorame,positive,like,"foodtrucks,mexican"
Devorame,positive,thank,"foodtrucks,mexican"
BAR Ama,positive,amazing,"tex-mex,cocktailbars,newmexican"
BAR Ama,positive,fresh,"tex-mex,cocktailbars,newmexican"
BAR Ama,positive,fast,"tex-mex,cocktailbars,newmexican"
Hamasaku,positive,mediocre,"japanese,sushi"
Hamasaku,positive,famous,"japanese,sushi"
Hamasaku,negative,commend,"japanese,sushi"
HATCH Yakitori + Bar,positive,fast,"japanese,bars"
HATCH Yakitori + Bar,positive,friendly,"japanese,bars"
HATCH Yakitori + Bar,positive,like,"japanese,bars"
La Cocinita,positive,worst,"mexican,salvadoran,soup"
Sichuan Impression,positive,like,chinese
Sichuan Impression,positive,properly,chinese
Sichuan Impression,positive,authentic,chinese
Chipotle Mexican Grill,positive,delicious,"mexican,hotdogs"
Chipotle Mexican Grill,negative,luxury,"mexican,hotdogs"
Chipotle Mexican Grill,negative,cleanest,"mexican,hotdogs"
QDOBA Mexican Eats,positive,rude,"mexican,hotdogs"
QDOBA Mexican Eats,positive,horrible,"mexican,hotdogs"
Shinano,positive,nasty,"sushi,japanese,cocktailbars"
Shinano,positive,fast,"sushi,japanese,cocktailbars"
Shinano,positive,great,"sushi,japanese,cocktailbars"
Jacky’s Restaurant,positive,respectful,mexican
Jacky’s Restaurant,positive,top,mexican
Jacky’s Restaurant,negative,good,mexican
Spread Mediterranean Kitchen,positive,worth,"mediterranean,bars"
Spread Mediterranean Kitchen,positive,recommend,"mediterranean,bars"
Tejate Grill,positive,good,mexican
Tejate Grill,negative,trust,mexican
Angolo DiVino,positive,overwhelmingly,italian
Angolo DiVino,positive,significant,italian
Spitz - Little Tokyo,positive,fancy,"mediterranean,beerbar"
Spitz - Little Tokyo,positive,like,"mediterranean,beerbar"
Spitz - Little Tokyo,negative,best,"mediterranean,beerbar"
Ugo Cafe,positive,delicious,"cafes,pizza,italian"
Ugo Cafe,positive,love,"cafes,pizza,italian"
Ugo Cafe,positive,problem,"cafes,pizza,italian"
Pita Cafe,positive,like,"mediterranean,halal"
Pita Cafe,positive,super,"mediterranean,halal"
Pita Cafe,positive,sweet,"mediterranean,halal"
Lucy's Drive In,negative,worst,"hotdogs,mexican,tradamerican"
Lucy's Drive In,positive,soft,"hotdogs,mexican,tradamerican"
Lucy's Drive In,positive,like,"hotdogs,mexican,tradamerican"
Le Petit Paris,positive,dumped,"french,cocktailbars,modern_european"
Le Petit Paris,positive,loved,"french,cocktailbars,modern_european"
Le Petit Paris,negative,perfectly,"french,cocktailbars,modern_european"
Sushi Zo  | Downtown Los Angeles,positive,fabulous,"japanese,sushi"
Sushi Zo  | Downtown Los Angeles,positive,delicious,"japanese,sushi"
Sushi Zo  | Downtown Los Angeles,positive,best,"japanese,sushi"
Yoshinoya - Pico & San Vicente,positive,cheap,japanese
Yoshinoya - Pico & San Vicente,negative,fast,japanese
Yoshinoya - Pico & San Vicente,negative,decent,japanese
The Corner Grill,positive,love,"burgers,mexican,breakfast_brunch"
The Corner Grill,positive,wow,"burgers,mexican,breakfast_brunch"
The Corner Grill,negative,fresh,"burgers,mexican,breakfast_brunch"
Farsi Cafe,positive,soft,"persian,mediterranean,kebab"
Farsi Cafe,positive,best,"persian,mediterranean,kebab"
District,positive,quaint,"cocktailbars,tradamerican,venues"
District,positive,enjoyed,"cocktailbars,tradamerican,venues"
La Canada Taqueria,positive,fairly,mexican
La Canada Taqueria,positive,good,mexican
La Canada Taqueria,positive,great,mexican
Ham Ji Park,positive,nice,"korean,bbq"
Ham Ji Park,positive,funny,"korean,bbq"
Ham Ji Park,positive,cool,"korean,bbq"
Cicada,positive,terrible,"italian,venues,musicvenues"
Cicada,negative,hot,"italian,venues,musicvenues"
Cicada,negative,wonderful,"italian,venues,musicvenues"
Tropical Deli,positive,friendly,"mexican,foodstands,foodtrucks"
Tropical Deli,positive,great,"mexican,foodstands,foodtrucks"
Tropical Deli,positive,friendly,"mexican,foodstands,foodtrucks"
Kyoto Hibachi,positive,delicious,"sushi,japanese"
Kyoto Hibachi,negative,great,"sushi,japanese"
Kyoto Hibachi,negative,best,"sushi,japanese"
Zankou Chicken,positive,love,"mediterranean,armenian"
Zankou Chicken,positive,delicious,"mediterranean,armenian"
Zankou Chicken,positive,friendly,"mediterranean,armenian"
Pizza Pasta Dilla,positive,pan,"pizza,italian"
Pizza Pasta Dilla,negative,friendly,"pizza,italian"
Huicho's Bakery,negative,good,"bakeries,newamerican,mexican"
Huicho's Bakery,negative,nice,"bakeries,newamerican,mexican"
Huicho's Bakery,positive,hurts,"bakeries,newamerican,mexican"
Masakazu,positive,right,"sushi,japanese"
Masakazu,positive,excellent,"sushi,japanese"
Masakazu,positive,good,"sushi,japanese"
Muma Kitchen,positive,bargain,"mediterranean,salad,kebab"
Muma Kitchen,negative,excellent,"mediterranean,salad,kebab"
Muma Kitchen,positive,great,"mediterranean,salad,kebab"
KazuNori  | The Original Hand Roll Bar,positive,great,"sushi,japanese"
KazuNori  | The Original Hand Roll Bar,positive,enough,"sushi,japanese"
KazuNori  | The Original Hand Roll Bar,positive,great,"sushi,japanese"
Tacos El Jefe,positive,amazing,"foodtrucks,mexican,hotdogs"
Tacos El Jefe,negative,friendly,"foodtrucks,mexican,hotdogs"
Tacos El Jefe,positive,hard,"foodtrucks,mexican,hotdogs"
Kelly's Cafe,positive,like,"mexican,korean,breakfast_brunch"
Kelly's Cafe,positive,stale,"mexican,korean,breakfast_brunch"
Kelly's Cafe,positive,weird,"mexican,korean,breakfast_brunch"
Nam Won Gol,positive,strong,korean
Nam Won Gol,positive,smell,korean
Nam Won Gol,positive,generous,korean
Expresion Oaxaquena,positive,recommend,"mexican,desserts,breakfast_brunch"
Expresion Oaxaquena,positive,right,"mexican,desserts,breakfast_brunch"
Expresion Oaxaquena,positive,die,"mexican,desserts,breakfast_brunch"
Canton Chef Express,negative,perfect,chinese
Canton Chef Express,positive,delicious,chinese
Canton Chef Express,positive,like,chinese
Sopita Pho,positive,sticky,"korean,bbq"
Sopita Pho,positive,fantastic,"korean,bbq"
Sopita Pho,positive,perfect,"korean,bbq"
J's Burrito,positive,excellent,"mexican,foodtrucks"
J's Burrito,positive,nice,"mexican,foodtrucks"
Jimmysugi,positive,great,japanese
Jimmysugi,positive,great,japanese
Jimmysugi,positive,loved,japanese
Chipotle Mexican Grill,positive,delicious,"mexican,hotdogs"
Chipotle Mexican Grill,negative,delicious,"mexican,hotdogs"
Chipotle Mexican Grill,negative,good,"mexican,hotdogs"
Tenno Sushi,positive,delicious,"japanese,asianfusion,sushi"
Tenno Sushi,positive,like,"japanese,asianfusion,sushi"
El Nuevo Mirador Restaurant,positive,like,"mexican,salvadoran"
El Nuevo Mirador Restaurant,positive,love,"mexican,salvadoran"
El Nuevo Mirador Restaurant,positive,super,"mexican,salvadoran"
Texis Restaurant,negative,prefer,"salvadoran,mexican,karaoke"
Texis Restaurant,negative,friendly,"salvadoran,mexican,karaoke"
Burgerim,positive,love,"tradamerican,burgers,sandwiches"
Burgerim,negative,bug,"tradamerican,burgers,sandwiches"
Burgerim,positive,pretty,"tradamerican,burgers,sandwiches"
Woo Ri Jip,positive,like,korean
Woo Ri Jip,positive,nice,korean
Woo Ri Jip,positive,authentic,korean
Mezcalero,positive,pretty,"cocktailbars,mexican"
Mezcalero,positive,nice,"cocktailbars,mexican"
Mezcalero,positive,thank,"cocktailbars,mexican"
Goat Restaurant,positive,vouch,korean
Goat Restaurant,positive,pretty,korean
Goat Restaurant,positive,pricey,korean
Aloha Athena,positive,chill,"mediterranean,hawaiian,foodtrucks"
Aloha Athena,positive,great,"mediterranean,hawaiian,foodtrucks"
Aloha Athena,positive,wrong,"mediterranean,hawaiian,foodtrucks"
O Sushi,positive,glad,"sushi,japanese,asianfusion"
O Sushi,negative,cold,"sushi,japanese,asianfusion"
Arda's Greek Cafe,positive,good,"sandwiches,breakfast_brunch,greek"
Arda's Greek Cafe,positive,best,"sandwiches,breakfast_brunch,greek"
Jeju Fresh Fish,positive,super,"korean,seafood,sushi"
Jeju Fresh Fish,negative,limited,"korean,seafood,sushi"
Jeju Fresh Fish,positive,better,"korean,seafood,sushi"
Dino's Chicken and Burgers,negative,like,"burgers,mexican"
Dino's Chicken and Burgers,negative,great,"burgers,mexican"
Byblos Mediterranean Restaurant & Hookah Bar,positive,great,"mideastern,mediterranean,hookah_bars"
Byblos Mediterranean Restaurant & Hookah Bar,negative,like,"mideastern,mediterranean,hookah_bars"
Byblos Mediterranean Restaurant & Hookah Bar,negative,best,"mideastern,mediterranean,hookah_bars"
Margarita's Mexican Food,positive,loved,mexican
Margarita's Mexican Food,positive,good,mexican
Margarita's Mexican Food,positive,reasonable,mexican
Blossom Restaurant,positive,pretty,vietnamese
Blossom Restaurant,negative,solid,vietnamese
Blossom Restaurant,positive,loved,vietnamese
Graciela's,positive,well,mexican
Graciela's,positive,fried,mexican
Graciela's,positive,like,mexican
Papa Cristo's,positive,amazing,"greek,mediterranean,bakeries"
Papa Cristo's,positive,perfectly,"greek,mediterranean,bakeries"
